season,first_conductor,orch,first_location,first_venue,event_name,first_date,num_perfs,first_soloist,id
1989,"Bernstein, Leonard",NYP,"Manhattan, NY",AFH,SUB,1989-10-19,4,"Drucker, Stanley",6846
1988,"Mehta, Zubin",NYP,"Hong Kong, CHINA",SHA,T,1989-08-31,1,"Dicterow, Glenn",6853
1989,"Bernstein, Leonard",NYP,"Manhattan, NY",AFH,SUB,1989-10-26,4,None,6854
1999,"Masur, Kurt 2",NYP,"Manhattan, NY",AFH,SUB,1999-11-24,2,"Drucker, Stanley",6855
1999,"Masur, Kurt",NYP,"Manhattan, NY",AFH,SUB,1999-12-29,1,Jazz at Lincoln Center Orchestra with Wynton Marsalis,6883
1999,"Masur, Kurt",NYP,"Manhattan, NY",AFH,SUB,1999-12-31,1,"Mutter, Anne-Sophie 7",6957
1989,"Temirkanov, Yuri",NYP,"Manhattan, NY",AFH,SUB,1990-05-03,4,"Lill, John",7164
1989,"Mehta, Zubin",NYP,"Manhattan, NY",AFH,SUB,1990-05-10,3,"Brendel, Alfred",7167
1989,"Mehta, Zubin",NYP,"Manhattan, NY",AFH,I,1990-05-14,1,"Bronfman, Yefim",7170
1989,"Mehta, Zubin",NYP,"Manhattan, NY",AFH,SUB,1990-05-17,2,"Brendel, Alfred",7175
1988,None,NYE,"Manhattan, NY",MRK,C,1989-05-14,1,"Neubauer, Paul 16",7178
1989,"Leinsdorf, Erich",NYP,"Manhattan, NY",AFH,SUB,1990-05-24,4,None,7179
1989,"Leinsdorf, Erich",NYP,"Manhattan, NY",AFH,SUB,1990-05-31,3,None,7183
1988,"Mehta, Zubin",NYP,"Manhattan, NY",AFH,SUB,1988-12-01,2,"Zimerman, Krystian",7281
1988,"Mehta, Zubin",NYP,"Manhattan, NY",AFH,SUB,1988-12-03,2,"Zimerman, Krystian",7285
1988,"Mehta, Zubin",NYP,"Manhattan, NY",APT,SUB,1988-12-05,1,"Vergara, Victoria 3",7291
1988,"Mehta, Zubin",NYP,"Manhattan, NY",AFH,SUB,1988-12-08,4,"Fleisher, Leon",7295
1988,"Mehta, Zubin",NYP,"Manhattan, NY",AFH,SUB,1988-12-15,4,"Robinson, Joseph 14",7299
1988,"Mehta, Zubin",NYP,"Manhattan, NY",AFH,SUB,1988-12-29,3,"Dicterow, Glenn",7302
1988,"Mehta, Zubin 2",NYP,"Manhattan, NY",AFH,SUB,1988-12-31,1,"Domingo, Placido 2",7305
1989,"Smith, Lawrence Leighton",NYP,"Manhattan, NY",ADH,F,1990-07-27,1,None,7367
1990,"Slatkin, Leonard",NYP,"Boston, MA",SYM,T,1990-12-10,1,"Watts, Andre (André) 2",7368
2003,"Minczuk, Roberto",NYP,"Manhattan, NY",AFH,SUB,2003-11-22,2,"Myers, Philip",7369
1990,None,MUS,"Manhattan, NY",JJT,PAT,1991-03-10,1,"Sylar, Sherry 12",7370
2003,"Robertson, David",NYP,"Manhattan, NY",AFH,SUB,2003-11-26,4,"Aimard, Pierre-Laurent",7371
1989,"Levi, Yoel",NYP,"Manhattan, NY",CPG,P,1990-07-30,2,None,7372
1989,"Levi, Yoel",NYP,"Bronx, NY",VCP,P,1990-07-31,1,None,7373
1989,"Wong, Samuel 2",NYP,"Queens, NY",CUN,P,1990-08-01,1,None,7374
1990,"Mehta, Zubin",NYP,"Manhattan, NY",AFH,SUB,1990-12-31,1,"Anderson, June",7376
1989,"Mehta, Zubin",NYP,"Holmdel, NJ",GSA,P,1990-08-17,1,"McDermott, Kerry 3",7378
1989,"Mehta, Zubin",NYP,"Bronx, NY",ORC,P,1990-08-18,1,"Drucker, Stanley",7379
1989,"Mehta, Zubin",NYP,"Manhattan, NY",CPG,P,1990-08-20,1,"Stern, Isaac",7380
1989,None,MUS,"Lenox, MA",TAN,TC,1990-08-24,1,"Church, Sandra 11",7381
1989,"Alsop, Marin",NYP,"Valhalla, NY",WES,P,1990-08-04,2,None,7382
1989,"Gergiev, Valery",NYP,"Hauppauge, NY",HHS,P,1990-08-11,2,None,7383
1989,"Gergiev, Valery",NYP,"Manhattan, NY",CPG,P,1990-08-13,1,None,7384
1990,"Levine, James 4",NYP,"Manhattan, NY",CH,S,1990-11-14,1,"Dale, Clamma 10",7385
1990,"Slatkin, Leonard",NYP,"Bloomington, IN",IUA,T,1990-12-08,1,"Kaye, Judy 6",7386
1989,"Mehta, Zubin",NYP,"Lenox, MA",TAN,T,1990-08-24,1,"Drucker, Stanley",7387
1989,"Mehta, Zubin",NYP,"Toronto, CANADA",ROY,T,1990-08-29,1,"Drucker, Stanley",7388
1989,"Mehta, Zubin",NYP,"Dallas, TX",MHM,T,1990-08-31,1,"Drucker, Stanley",7389
1989,"Mehta, Zubin",NYP,"Highland Park, IL",RAV,T,1990-08-26,1,"McDermott, Kerry 3",7390
1989,"Mehta, Zubin",NYP,"Midland, MI",MCA,T,1990-08-27,1,"McDermott, Kerry 3",7391
1990,"Wong, Samuel",NYP,"Washington, DC",KC,RO,1991-01-19,1,"Peskanov, Mark",7392
1990,"Dutoit, Charles",NYP,"Manhattan, NY",AFH,SUB,1990-12-04,1,"Lin, Cho-Liang 3",7395
1987,None,MUS,"The Hague, NETHERLANDS",NIE,TC,1988-08-30,1,"Ham, Hae-Young 7",7396
1990,"Mehta, Zubin",NYP,"Manhattan, NY",AFH,SUB,1990-09-21,1,"Kissin, Evgeny",7397
1990,"Slatkin, Leonard",NYP,"Manhattan, NY",AFH,SUB,1990-10-16,1,"Browning, John",7398
1990,"Leppard, Raymond",NYP,"Manhattan, NY",AFH,S,1991-01-27,1,Juilliard Orchestra 8,7399
1991,"Masur, Kurt",NYP,"Manhattan, NY",AFH,PFB,1991-09-11,4,"Hampson, Thomas",7400
1991,"Slatkin, Leonard",NYP,"Manhattan, NY",AFH,SUB,1991-09-19,4,None,7401
1991,"Masur, Kurt",NYP,"Manhattan, NY",AFH,SUB,1991-09-26,4,"Wiens, Edith 7",7402
1991,"Temirkanov, Yuri",NYP,"Manhattan, NY",AFH,SUB,1991-10-03,4,"Virzaladze, Elizo 2",7403
1991,"Temirkanov, Yuri",NYP,"Manhattan, NY",AFH,SUB,1991-10-10,4,"Slobodyanik, Alexander 2",7404
1991,"Masur, Kurt",NYP,"Manhattan, NY",AFH,Y,1991-10-19,1,"Masur, Kurt 2",7405
1991,"Masur, Kurt",NYP,"Manhattan, NY",AFH,SUB,1991-10-17,4,"Gutman, Natalia",7406
1991,"Flor, Claus Peter",NYP,"Manhattan, NY",AFH,SUB,1991-10-24,4,"Firkusny, Rudolf",7407
1991,"Flor, Claus Peter",NYP,"Manhattan, NY",AFH,SUB,1991-10-31,3,"Kohloff, Roland",7408
1991,"Shaw, Robert",NYP,"Manhattan, NY",AFH,SUB,1991-11-07,4,"McNair, Sylvia 5",7409
1991,"Masur, Kurt",NYP,"Manhattan, NY",AFH,Y,1991-09-28,1,"Wiens, Edith 6",7410
1991,"Masur, Kurt",NYP,"Manhattan, NY",AFH,SUB,1991-11-14,3,"Postnikova, Viktoria",7411
1991,"Dutoit, Charles",NYP,"Manhattan, NY",AFH,SUB,1991-11-21,3,Midori,7412
1991,"Leinsdorf, Erich",NYP,"Manhattan, NY",AFH,SUB,1991-11-27,4,"Ham, Hae-Young 13",7413
1991,"Leinsdorf, Erich",NYP,"Manhattan, NY",AFH,SUB,1991-12-05,4,"de Larrocha, Alicia 6",7414
1991,"Leinsdorf, Erich",NYP,"Manhattan, NY",AFH,SUB,1991-12-12,4,"Dicterow, Glenn",7415
1991,"Leinsdorf, Erich",NYP,"Manhattan, NY",AFH,SUB,1991-12-19,3,"Vaness, Carol",7416
1991,"Slatkin, Leonard",NYP,"Manhattan, NY",AFH,PFB,1991-12-31,1,"Ax, Emanuel 3",7417
1991,"Slatkin, Leonard",NYP,"Manhattan, NY",AFH,SUB,1992-01-03,3,"Drucker, Stanley",7418
1991,"Slatkin, Leonard",NYP,"Manhattan, NY",AFH,SUB,1992-01-09,4,"Accardo, Salvatore",7419
1991,"Slatkin, Leonard",NYP,"Manhattan, NY",AFH,SUB,1992-01-16,4,"Zacharias, Christian",7420
1991,"Dutoit, Charles",NYP,"Manhattan, NY",AFH,Y,1992-02-01,1,"Windham, Daniel J. 5",7421
1991,"Dutoit, Charles",NYP,"Manhattan, NY",AFH,SUB,1992-01-23,4,"Juillet, Chantal 2",7422
1991,"Dutoit, Charles",NYP,"Manhattan, NY",AFH,SUB,1992-01-30,3,"Lupu, Radu",7423
1991,"Davis, Andrew",NYP,"Manhattan, NY",AFH,SUB,1992-02-05,5,"LeClair, Judith P.",7424
1991,"Davis, Andrew",NYP,"Manhattan, NY",AFH,SUB,1992-02-13,4,"Takezawa, Kyoko",7425
1991,"Masur, Kurt",NYP,"Manhattan, NY",AFH,SUB,1992-02-20,4,None,7426
1991,"Masur, Kurt",NYP,"Manhattan, NY",AFH,SUB,1992-02-27,3,None,7427
1991,"Previn, André",NYP,"Manhattan, NY",AFH,SUB,1992-03-04,3,"Schiff, Heinrich 2",7428
1991,"Slatkin, Leonard",NYP,"Manhattan, NY",AFH,SUB,1992-03-12,3,"Uchida, Mitsuko",7429
1991,"Previn, André",NYP,"Manhattan, NY",AFH,SUB,1992-03-25,5,"Collard, Jean-Phillippe",7430
1991,"Previn, André",NYP,"Manhattan, NY",AFH,SUB,1992-04-02,3,"Dicterow, Glenn",7431
1991,"Tennstedt, Klaus",NYP,"Manhattan, NY",AFH,SUB,1992-04-09,4,None,7432
1991,"Masur, Kurt",NYP,"Manhattan, NY",AFH,SUB,1992-04-16,1,"Kennedy, Nigel",7433
1991,"Masur, Kurt",NYP,"Manhattan, NY",AFH,SUB,1992-04-23,3,"Hagegard [Hagegård], Håkon",7434
1991,"Masur, Kurt",NYP,"Manhattan, NY",AFH,SUB,1991-11-19,1,"Postnikova, Viktoria",7435
1991,"Masur, Kurt",NYP,"Manhattan, NY",AFH,SUB,1992-04-30,3,"Munroe, Lorne",7436
1991,"Solti, Georg",NYP,"Manhattan, NY",AFH,PFB,1992-05-02,1,No Soloist,7437
1991,"Masur, Kurt",NYP,"Manhattan, NY",AFH,SUB,1992-05-07,4,None,7438
1991,"Masur, Kurt",NYP,"Manhattan, NY",AFH,Y,1992-05-16,1,"Baxtresser, Jeanne 3",7439
1991,"Masur, Kurt",NYP,"Manhattan, NY",AFH,SUB,1992-05-14,4,"Rex, Charles 7",7440
1991,"Masur, Kurt 2",NYP,"Manhattan, NY",AFH,SUB,1992-05-21,4,"Kenny, Yvonne 5",7441
1990,"Sinopoli, Giuseppe",NYP,"Manhattan, NY",AFH,SUB,1991-04-26,1,None,7442
1990,"Mehta, Zubin",NYP,"Manhattan, NY",AFH,SUB,1990-09-25,1,"Kissin, Evgeny",7443
1990,"Mehta, Zubin",NYP,"Manhattan, NY",AFH,SUB,1991-02-15,2,"Ewing, Maria",7444
1990,"Wong, Samuel",NYP,"Manhattan, NY",AFH,SUB,1991-02-23,2,"Vengerov, Maxim",7445
1991,"Flor, Claus Peter",NYP,"Greenvale, NY",TIL,RO,1991-11-02,1,"Kohloff, Roland",7446
1990,"Keene, Christopher",NYP,"Manhattan, NY",AFH,SUB,1991-03-12,1,"Auger, Arleen 2",7447
1990,"Slatkin, Leonard",NYP,"Manhattan, NY",AFH,SUB,1991-04-04,1,"Marshall, E. G.",7448
1990,"Slatkin, Leonard",NYP,"Wrightstown, NJ",MCG,RO,1991-04-05,1,"Marshall, E. G.",7449
1990,"Mehta, Zubin",NYP,"Manhattan, NY",UNG,S,1991-03-27,1,"Martin, Marvis 5",7450
1990,"Mehta, Zubin",NYP,"Manhattan, NY",AFH,SUB,1991-03-29,1,"Stern, Isaac",7451
1990,"Mehta, Zubin",NYP,"Manhattan, NY",AFH,SUB,1991-04-01,1,"Bronfman, Yefim",7452
1990,"Mehta, Zubin 2",NYP,"Manhattan, NY",CH,S,1991-05-05,1,"Brendel, Alfred 5",7453
1990,"Wong, Samuel",NYP,"Manhattan, NY",CPG,P,1991-07-15,4,None,7454
1990,"Macal, Zdenek",NYP,"Queens, NY",CUN,P,1991-07-21,3,None,7455
1990,"Leppard, Raymond",NYP,"Valhalla, NY",WES,P,1991-07-27,3,"Smith, Philip 2",7456
1990,"Keene, Christopher",NYP,"Greenvale, NY",TIL,F,1991-06-29,2,"Peters, Roberta",7457
1990,"Leinsdorf, Erich",NYP,"Greenvale, NY",TIL,F,1991-07-06,1,"Bronfman, Yefim",7458
1990,"Leinsdorf, Erich",NYP,"Greenvale, NY",TIL,F,1991-07-07,1,"Bronfman, Yefim",7459
1990,"Masur, Kurt",NYP,"Greenvale, NY",TIL,F,1991-07-13,2,"Brooks, Margaret 4",7460
1991,"Dutoit, Charles",NYP,"Manhattan, NY",AFH,SUB,1991-11-22,1,Midori,7461
1992,"Masur, Kurt",NYP,"Manhattan, NY",AFH,PFB,1992-09-16,1,"Battle, Kathleen 6",7462
1992,"Masur, Kurt",NYP,"Manhattan, NY",AFH,SUB,1992-09-17,4,None,7463
1992,"Masur, Kurt",NYP,"Manhattan, NY",AFH,SUB,1992-09-24,4,Midori 2,7464
1992,"Masur, Kurt",NYP,"Manhattan, NY",AFH,S,1992-10-01,3,"Kahane, Jeffrey 2",7465
1992,"Masur, Kurt",NYP,"Manhattan, NY",AFH,RHC,1992-10-05,1,"Romanul, Myron 2",7466
1992,"Leinsdorf, Erich",NYP,"Manhattan, NY",AFH,SUB,1992-10-08,4,None,7467
1992,"Morgan, Michael",NYP,"Manhattan, NY",AFH,SUB,1992-10-15,4,"Ohlsson, Garrick",7468
1992,"Masur, Kurt",NYP,"Manhattan, NY",AFH,SUB,1992-10-22,4,"McNair, Sylvia 2",7469
1992,"Macal, Zdenek",NYP,"Manhattan, NY",AFH,SUB,1992-10-29,4,None,7470
1992,"Mehta, Zubin",NYP,"Manhattan, NY",AFH,SUB,1992-11-05,3,None,7471
1992,"Previn, André",NYP,"Manhattan, NY",AFH,SUB,1992-11-12,4,"Ax, Emanuel",7472
1992,"Sanderling, Kurt",NYP,"Manhattan, NY",AFH,SUB,1992-11-19,3,"Roesel, Peter",7473
1992,"Masur, Kurt",NYP,"Manhattan, NY",AFH,SUB,1992-11-25,4,"Leonskaja, Elisabeth",7474
1992,"Masur, Kurt",NYP,"Manhattan, NY",AFH,SMC,1992-11-28,1,None,7475
1992,"Masur, Kurt",NYP,"Manhattan, NY",AFH,SUB,1992-12-03,3,None,7476
1992,"Boulez, Pierre 3",NYP,"Manhattan, NY",AFH,SUB,1992-12-07,1,"Ware, John 2",7477
1992,"Masur, Kurt",NYP,"Manhattan, NY",AFH,SUB,1992-12-10,1,"Stern, Isaac 7",7478
1992,"Masur, Kurt",NYP,"Manhattan, NY",AFH,Y,1992-12-12,1,"Zukerman, Eugenia 4",7479
1992,"Dutoit, Charles",NYP,"Manhattan, NY",AFH,RHC,1992-12-16,1,None,7480
1992,"Dutoit, Charles",NYP,"Manhattan, NY",AFH,SUB,1992-12-17,3,None,7481
1992,"Slatkin, Leonard",NYP,"Manhattan, NY",AFH,SUB,1992-12-31,1,"Smith, Philip",7482
1992,"Slatkin, Leonard",NYP,"Manhattan, NY",AFH,SUB,1992-12-30,3,"Oliveira, Elmar 2",7483
1992,"Slatkin, Leonard",NYP,"Manhattan, NY",AFH,SMC,1993-01-02,1,None,7484
1992,"Masur, Kurt",NYP,"Manhattan, NY",AFH,SUB,1993-01-07,4,"Ma, Yo-Yo",7485
1992,"Masur, Kurt",NYP,"Manhattan, NY",AFH,SUB,1993-01-14,4,"Leiferkus, Sergei 3",7486
1992,"Masur, Kurt",NYP,"Manhattan, NY",AFH,SUB,1993-01-21,3,"Serkin, Peter",7487
1992,"Leinsdorf, Erich",NYP,"Manhattan, NY",AFH,SUB,1993-01-28,4,"Dicterow, Glenn",7488
1992,"Westerfield, Richard",NYP,"Manhattan, NY",AFH,SUB,1993-02-04,4,"Aler, John 2",7489
1992,"Westerfield, Richard",NYP,"Manhattan, NY",AFH,Y,1993-02-06,1,"Dicterow, Glenn 2",7490
1992,"Gergiev, Valery",NYP,"Manhattan, NY",AFH,SUB,1993-02-11,4,"Watts, Andre (André)",7491
1992,"Masur, Kurt",NYP,"Manhattan, NY",AFH,SUB,1993-02-18,3,"Wiens, Edith 34",7492
1992,"Levine, James",NYP,"Manhattan, NY",AFH,PFB,1993-02-23,1,"Perlman, Itzhak",7493
1992,"Ling, Jahja",NYP,"Manhattan, NY",AFH,SUB,1993-02-25,2,"Ousset, Cécile",7494
1992,"Knussen, Oliver",NYP,"Manhattan, NY",AFH,SUB,1993-03-04,3,"Shelton, Lucy",7495
1992,"Masur, Kurt",NYP,"Manhattan, NY",AFH,RHC,1993-03-17,1,None,7496
1992,"Masur, Kurt",NYP,"Manhattan, NY",AFH,SUB,1993-03-18,1,"Dicterow, Glenn 2",7497
1992,"Masur, Kurt",NYP,"Manhattan, NY",AFH,SUB,1993-03-19,1,None,7498
1992,None,MUS,"Brussels, BELGIUM",DEW,TC,1993-04-05,1,"McDermott, Kerry 6",7499
1992,"Slatkin, Leonard",NYP,"Manhattan, NY",AFH,SUB,1993-04-22,4,"Myers, Philip",7500
1992,"Slatkin, Leonard",NYP,"Manhattan, NY",AFH,SMC,1993-04-24,1,None,7501
1992,"Slatkin, Leonard",NYP,"Manhattan, NY",AFH,SUB,1993-04-29,4,"Zukerman, Pinchas",7502
1992,"Slatkin, Leonard",NYP,"Manhattan, NY",AFH,Y,1993-05-01,1,"Kuralt, Charles",7503
1992,"Davis, Colin",NYP,"Manhattan, NY",AFH,SUB,1993-05-06,4,None,7504
1992,"Davis, Colin",NYP,"Manhattan, NY",AFH,SUB,1993-05-13,3,"Sweet, Sharon 10",7505
1992,"Masur, Kurt",NYP,"Manhattan, NY",AFH,SUB,1993-05-20,4,"Valente, Benita 6",7506
1992,"Masur, Kurt",NYP,"Manhattan, NY",AFH,SUB,1993-05-27,3,"Dicterow, Glenn",7507
1992,"DePreist, James",NYP,"Manhattan, NY",AFH,SUB,1993-06-03,4,"Munroe, Lorne",7508
1992,"Slatkin, Leonard",NYP,"Manhattan, NY",AFH,SUB,1993-06-10,3,"Myers, Philip",7509
1992,"Slatkin, Leonard",NYP,"Manhattan, NY",AFH,SUB,1993-06-16,4,"Hartman, Vernon 3",7510
1991,"Masur, Kurt",NYP,"Sao Paulo, BRAZIL",CUL,T,1992-07-27,1,"Dicterow, Glenn",7511
1992,"DePreist, James",NYP,"Manhattan, NY",AFH,Y,1993-06-05,1,"Burton, LeVar",7512
1990,None,NYE,"Manhattan, NY",MRK,C,1991-04-21,1,"Takebe, Yoko 12",7513
2003,"Viotti, Marcello",NYP,"Manhattan, NY",AFH,SUB,2003-12-04,3,"Hough, Stephen",7514
1991,None,MUS,"Manhattan, NY",AFH,PRE,1992-02-05,1,"Braun, Matitiahu 3",7515
1991,None,PRE,"Manhattan, NY",AFH,PRE,1992-02-20,1,Quartet Tedesca 5,7516
1991,None,PRE,"Manhattan, NY",AFH,PRE,1992-02-28,1,Cornell University Eighteenth-Century Performance Ensemble,7517
1991,None,PRE,"Manhattan, NY",AFH,PRE,1992-02-06,1,McGill University Chamber Winds 7,7518
1991,"Previn, André",NYP,"Manhattan, NY",AFH,SUB,1992-03-07,2,"Schiff, Heinrich 2",7519
1991,None,PRE,"Manhattan, NY",AFH,PRE,1992-03-07,1,"Scott, Melinda 3",7520
1991,None,MUS,"Manhattan, NY",AFH,PRE,1992-01-17,1,"Kaufman, Mindy 10",7521
1991,None,NYE,"Manhattan, NY",MRK,C,1992-05-03,1,"Negri, Ruth 10",7522
1991,None,NYE,"Manhattan, NY",MRK,C,1992-04-05,1,"Siebert, Renee (Renée) 11",7523
1991,None,NYE,"Manhattan, NY",MRK,C,1992-02-02,1,"Kaufman, Mindy 12",7524
1991,None,PRE,"Manhattan, NY",AFH,PRE,1992-03-13,1,University of Cincinnati College-Conservatory of Music Wind Octet,7525
1991,None,NYE,"Manhattan, NY",MRK,C,1991-10-06,1,"Siebert, Renee (Renée) 14",7526
1991,None,NYE,"Manhattan, NY",MRK,C,1991-11-24,1,"Kaufman, Mindy 11",7527
1991,None,NYE,"Manhattan, NY",MRK,C,1992-01-12,1,"Bullen, Sarah 18",7528
1991,"Masur, Kurt",NYP,"Manhattan, NY",CH,F,1992-07-08,2,Midori,7529
1991,"Masur, Kurt",NYP,"Manhattan, NY",CH,F,1992-07-15,1,None,7530
1991,"Masur, Kurt",NYP,"Manhattan, NY",CH,F,1992-07-16,1,"Cherkassky, Shura",7531
1991,None,PRE,"Manhattan, NY",AFH,PRE,1991-10-25,1,Inja String Quartet 5,7532
1991,None,MUS,"Manhattan, NY",AFH,PRE,1991-10-29,1,"Ginsberg, Judith 5",7533
1991,None,MUS,"Manhattan, NY",AFH,PRE,1991-10-31,1,"Robinson, Joseph 8",7534
1991,None,MUS,"Manhattan, NY",AFH,PRE,1991-11-09,1,"Church, Sandra 14",7535
1991,None,PRE,"Manhattan, NY",AFH,PRE,1991-11-21,1,"Oshiro, Amy 3",7536
1991,None,MUS,"Manhattan, NY",AFH,PRE,1991-12-07,1,"Tsypin, Vladimir 8",7537
1991,None,MUS,"Manhattan, NY",AFH,PRE,1991-12-13,1,"Lachert, Hanna 6",7538
1991,None,MUS,"Manhattan, NY",AFH,PRE,1992-01-14,1,"Dicterow, Glenn 4",7539
1991,None,PRE,"Manhattan, NY",AFH,PRE,1992-01-18,1,Oberlin Conservatory Mozart Chamber Ensemble,7540
1991,None,MUS,"Manhattan, NY",AFH,PRE,1992-01-24,1,"Lachert, Hanna 3",7541
1991,None,PRE,"Manhattan, NY",AFH,PRE,1992-01-28,1,Michigan State University Chamber Ensemble,7542
1991,None,MUS,"Manhattan, NY",AFH,PRE,1992-05-09,1,"Simon, Fiona 5",7543
1991,"Masur, Kurt",NYP,"Manhattan, NY",AFH,SUB,1992-04-17,1,"Kennedy, Nigel",7544
1991,None,MUS,"Manhattan, NY",CH,FC,1992-07-08,2,"Dicterow, Glenn 6",7545
1991,None,MUS,"Manhattan, NY",CH,FC,1992-07-16,1,"Rex, Charles 4",7546
1994,"Jansons, Mariss",NYP,"Manhattan, NY",AFH,SUB,1995-01-12,4,"Zacharias, Christian 2",7547
1991,"Masur, Kurt",NYP,"Manhattan, NY",AFH,SUB,1992-04-21,1,"Kennedy, Nigel",7548
1991,"Masur, Kurt",NYP,"Manhattan, NY",CPG,P,1992-08-03,4,None,7549
1991,"Wong, Samuel",NYP,"Manhattan, NY",CPG,P,1992-08-10,2,None,7550
1991,"Masur, Kurt",NYP,"Buenos Aires, ARGENTINA",TEA,T,1992-07-23,1,None,7551
1991,"Masur, Kurt",NYP,"Buenos Aires, ARGENTINA",TEA,T,1992-07-24,1,"Dicterow, Glenn",7552
1991,"Masur, Kurt",NYP,"Buenos Aires, ARGENTINA",TEA,T,1992-07-25,1,None,7553
1992,"Masur, Kurt",NYP,"Madrid, SPAIN",AUD,T,1993-04-03,1,None,7554
1992,"Masur, Kurt",NYP,"Berlin, GERMANY",PHI,T,1993-03-26,1,None,7555
1992,"Masur, Kurt",NYP,"Budapest, HUNGARY",SOH,T,1993-04-10,1,"Dicterow, Glenn 2",7556
1992,"Masur, Kurt",NYP,"Frankfurt, GERMANY",ALT,T,1993-03-25,1,None,7557
1992,"Masur, Kurt",NYP,"Madrid, SPAIN",AUD,T,1993-04-04,1,"Dicterow, Glenn 2",7558
1992,"Masur, Kurt",NYP,"Paris, FRANCE",TCE,T,1993-03-29,1,"Dicterow, Glenn 2",7559
1992,"Masur, Kurt",NYP,"Vienna, AUSTRIA",KON,T,1993-03-30,1,"Dicterow, Glenn 2",7560
1992,"Masur, Kurt",NYP,"Brussels, BELGIUM",PAL,T,1993-04-06,1,None,7561
1994,"Slatkin, Leonard",NYP,"Manhattan, NY",AFH,SUB,1995-01-19,3,"Hodgkinson, Randall",7562
1991,"Masur, Kurt",NYP,"Sao Paulo, BRAZIL",CUL,T,1992-07-28,1,None,7563
1992,None,NYE,"Manhattan, NY",MRK,C,1992-10-25,1,"McDermott, Kerry 17",7564
1992,None,NYE,"Manhattan, NY",MRK,C,1992-11-22,1,"Sylar, Sherry 12",7565
1992,None,NYE,"Manhattan, NY",MRK,C,1993-02-14,1,"Margolies, Jacques 14",7566
1992,None,NYE,"Manhattan, NY",MRK,C,1993-01-17,1,"Ginsberg, Marc 15",7567
1992,None,NYE,"Manhattan, NY",MRK,C,1993-05-16,1,"Drucker, Stanley 14",7568
1992,"Wong, Samuel",NYE,"Manhattan, NY",MRK,C,1993-06-20,1,"Drucker, Stanley 18",7569
1992,"Wong, Samuel",MUS,"Manhattan, NY",92Y,C,1992-12-13,1,"Gordon, Kenneth 36",7570
1993,"Masur, Kurt",NYP,"Manhattan, NY",AFH,PFB,1993-09-22,1,"Perlman, Itzhak",7571
1993,"Masur, Kurt",NYP,"Manhattan, NY",AFH,SUB,1993-09-23,3,None,7572
1993,"Masur, Kurt",NYP,"Manhattan, NY",AFH,SUB,1993-09-30,4,None,7573
1993,"Masur, Kurt",NYP,"Manhattan, NY",AFH,SUB,1993-10-07,4,"Chang, Sarah",7574
1993,"Masur, Kurt",NYP,"Manhattan, NY",AFH,Y,1994-01-29,1,"Eagan, Daisy",7575
1993,"Macal, Zdenek",NYP,"Manhattan, NY",AFH,SUB,1993-10-14,4,"Galway, James",7576
1993,"Davies, Dennis Russell",NYP,"Manhattan, NY",AFH,SUB,1993-10-21,4,"Bashmet, Yuri",7577
1993,"Leppard, Raymond",NYP,"Manhattan, NY",AFH,SUB,1993-10-28,3,None,7578
1993,"Leppard, Raymond",NYP,"Manhattan, NY",AFH,SMC,1993-10-30,1,None,7579
1993,"Keene, Christopher",NYP,"Manhattan, NY",AFH,SUB,1993-11-04,4,"Oppens, Ursula 2",7580
1993,"St. Clair, Carl",NYP,"Manhattan, NY",AFH,SUB,1993-11-11,4,"Feltsman, Vladimir",7581
1993,"St. Clair, Carl",NYP,"Manhattan, NY",AFH,Y,1993-11-13,1,None,7582
1993,"Dutoit, Charles",NYP,"Manhattan, NY",AFH,SUB,1993-11-18,4,None,7583
1993,"Welser-Möst, Franz",NYP,"Manhattan, NY",AFH,SUB,1993-11-24,4,"Myers, Philip",7584
1993,"Masur, Kurt",NYP,"Manhattan, NY",AFH,SUB,1993-12-02,3,"Mutter, Anne-Sophie",7585
1993,"Slatkin, Leonard",NYP,"Manhattan, NY",AFH,SUB,1993-12-09,2,"Kissin, Evgeny",7586
1993,"Masur, Kurt",NYP,"Manhattan, NY",AFH,SUB,1993-12-15,4,"Reaux [Réaux], Angelina 6",7587
1993,"Slatkin, Leonard",NYP,"Manhattan, NY",AFH,SUB,1993-12-31,1,"Buechner, David 4",7588
1993,"Slatkin, Leonard",NYP,"Manhattan, NY",AFH,SUB,1993-12-29,2,None,7589
1993,"Slatkin, Leonard",NYP,"Manhattan, NY",AFH,SUB,1994-01-06,3,None,7590
1993,"Slatkin, Leonard",NYP,"Manhattan, NY",AFH,RHC,1994-01-05,1,None,7591
1993,"Dutoit, Charles",NYP,"Manhattan, NY",AFH,SUB,1994-01-12,4,"Collard, Jean-Phillippe 2",7592
1993,"Jarvi [Järvi], Neeme",NYP,"Manhattan, NY",AFH,SUB,1994-01-20,4,"Salerno-Sonnenberg, Nadja",7593
1993,"Jarvi [Järvi], Neeme",NYP,"Manhattan, NY",AFH,SMC,1994-01-22,1,None,7594
1993,"Masur, Kurt",NYP,"Manhattan, NY",AFH,SUB,1994-01-27,4,"Stacy, Thomas 8",7595
1993,"Masur, Kurt",NYP,"Manhattan, NY",AFH,SUB,1994-02-03,4,None,7596
1993,"Masur, Kurt",NYP,"Manhattan, NY",AFH,SUB,1994-02-10,2,"Dicterow, Glenn",7597
