season,first_conductor,orch,first_location,first_venue,event_name,first_date,num_perfs,first_soloist,id
1967,"Bernstein, Leonard",NYP,"Jerusalem, ISRAEL",BIN,T,1968-08-29,1,"Singer, Joseph",3611
1988,"Mehta, Zubin",NYP,"Manhattan, NY",AFH,SUB,1989-01-05,3,"Sylar, Sherry",3612
1952,"Autori, Franco",NYP,"Huntington, NY",RKT,Y,1953-02-18,1,None,3613
1989,None,NYE,"Manhattan, NY",BER,C,1990-04-22,1,"Ham, Hae-Young 6",3614
1947,"Walter, Bruno",NYP,"Manhattan, NY",CH,SUB,1948-01-15,2,"Ferrier, Kathleen 2",3615
1918,"Stransky, Josef 2",NYP,"Manhattan, NY",CH,SUB,1918-11-29,1,"Schulz, Leo",3616
1985,"Kruglikov, Felix",NYE,"Manhattan, NY",CHU,C,1986-01-12,1,"Smith, Philip 17",3617
1967,"Bernstein, Leonard",NYP,"Caesarea, ISRAEL",ROM,T,1968-08-31,1,"Singer, Joseph",3618
1988,"Kruglikov, Felix",NYP,"Manhattan, NY",AFH,SUB,1989-01-12,4,"Moravec, Ivan",3619
1962,"Schippers, Thomas",NYP,"Manhattan, NY",PH,SUB,1963-04-04,4,"Arroyo, Martina",3620
1947,"Hendl, Walter",NYP,"Manhattan, NY",CH,PCS,1948-01-17,1,"Hendl, Walter",3621
1939,"Ganz, Rudolph",NYP,"Manhattan, NY",CH,Y,1940-04-13,1,Barnard School for Boys Glee Club,3622
1988,"Mehta, Zubin",NYP,"Manhattan, NY",AFH,SUB,1989-01-19,4,"Dunn, Susan",3623
1962,"Abbado, Claudio 3",NYP,"Manhattan, NY",PH,S,1963-04-07,1,None,3624
1951,"Buketoff, Igor",NYP,"Manhattan, NY",TH,Y,1951-10-20,1,"Baker, Phil 2",3625
1947,"Walter, Bruno",NYP,"Manhattan, NY",CH,SUB,1948-01-18,1,"Ferrier, Kathleen 2",3626
1988,"Mehta, Zubin",NYP,"Manhattan, NY",AFH,SUB,1989-01-26,3,"Perlman, Itzhak 2",3627
1962,"Schippers, Thomas",NYP,"Manhattan, NY",PH,SUB,1963-04-11,4,"Schippers, Thomas 5",3628
1947,"Walter, Bruno",NYP,"Manhattan, NY",CH,SUB,1948-01-22,2,None,3629
1933,"Lange, Hans",NYP,"Manhattan, NY",CH,PCS,1934-04-07,1,"Milstein, Nathan",3630
1962,"Hindemith, Paul",NYP,"Manhattan, NY",PH,SUB,1963-04-18,4,"Parker, Louise 5",3631
1947,"Hendl, Walter",NYP,"Manhattan, NY",CH,PCS,1948-01-24,1,None,3632
1933,"Toscanini, Arturo",NYP,"Manhattan, NY",CH,PCS,1934-04-14,1,None,3633
1986,"Mehta, Zubin",NYP,"Caracas, VENEZUELA",TEA,T,1987-07-25,1,"Dicterow, Glenn 2",3634
1962,"Hindemith, Paul",NYP,"Manhattan, NY",PH,SUB,1963-04-25,4,"Heiller, Anton",3635
1947,"Walter, Bruno",NYP,"Manhattan, NY",CH,SUB,1948-01-25,1,None,3636
1996,"Temirkanov, Yuri",NYP,"Manhattan, NY",AFH,SUB,1997-02-13,1,"Chang, Sarah",3637
1933,"Toscanini, Arturo",NYP,"Manhattan, NY",CH,PCS,1934-04-21,1,None,3638
1970,"Barenboim, Daniel",NYP,"Manhattan, NY",PH,PCS,1971-01-11,1,"Brendel, Alfred",3639
1986,"Mehta, Zubin",NYP,"Caracas, VENEZUELA",TEA,T,1987-07-26,1,None,3640
1938,"Schelling, Ernest",NYP,"Manhattan, NY",CH,Y,1938-12-17,1,Pius X School Choir 2,3641
1947,"Munch, Charles",NYP,"Manhattan, NY",CH,SUB,1948-01-29,2,"Henriot, Nicole",3642
1933,"Toscanini, Arturo",NYP,"Manhattan, NY",CH,PCS,1934-04-28,1,None,3643
1938,"Barbirolli , John",NYP,"Manhattan, NY",CH,PCS,1939-03-04,1,"Knitzer, Joseph",3644
1986,"Mehta, Zubin",NYP,"Brasilia, BRAZIL",TEA,T,1987-07-29,1,"Dicterow, Glenn 2",3645
1970,"Dixon, Dean",NYP,"Manhattan, NY",PH,Y,1971-01-23,2,None,3646
1947,"Munch, Charles",NYP,"Manhattan, NY",CH,PCS,1948-01-31,2,"Skolovsky, Zadel",3647
1863,"Bergmann, Carl",NYP,"Manhattan, NY",AOM,SUB,1863-11-07,1,"Kellogg, Clara Louise 2",3648
1938,"Barbirolli , John",NYP,"Manhattan, NY",CH,PCS,1939-03-25,1,"Field, Joan",3649
1986,"Mehta, Zubin",NYP,"Belo Horizonte, BRAZIL",PAL,T,1987-07-30,1,"Dicterow, Glenn 2",3650
1980,"de Waart, Edo",NYP,"Manhattan, NY",AFH,SUB,1981-03-05,4,"de Larrocha, Alicia",3651
1986,"Mehta, Zubin",NYP,"Sao Paulo, BRAZIL",PAL,T,1987-07-31,1,"Dicterow, Glenn 2",3652
1878,"Damrosch, Leopold",SSO,"Manhattan, NY",STE,SUB,1879-03-27,2,"Swift, Mary L. 5",3653
1943,"Walter, Bruno",NYP,"Manhattan, NY",CH,PCS,1944-02-05,1,"von Halban, Dési",3654
1980,"Kubelik, Rafael",NYP,"Manhattan, NY",AFH,SUB,1981-03-12,4,"Firkusny, Rudolf",3655
1979,"Mehta, Zubin",NYP,"Miami Beach, FL",MBT,T,1980-01-28,1,None,3656
1943,"Rodzinski, Artur",NYP,"Manhattan, NY",CH,PCS,1944-02-26,2,"Malcuzynski, Witold",3657
1980,"Leinsdorf, Erich",NYP,"Manhattan, NY",AFH,SUB,1981-03-19,4,"Ax, Emanuel",3658
1979,"Mehta, Zubin",NYP,"Miami, FL",DCA,T,1980-01-29,1,None,3659
1953,"Mitropoulos, Dimitri",NYP,"Chattanooga, TN",UNK,T,1954-04-01,1,None,3660
1902,"Damrosch, Walter",NYP,"Manhattan, NY",CH,SUB,1902-12-05,2,"McCarthy, Maud",3661
1979,"Mehta, Zubin",NYP,"Ft. Lauderdale, FL",WMA,T,1980-01-31,1,None,3662
1980,"Kubelik, Rafael",NYP,"Manhattan, NY",AFH,SUB,1981-03-25,3,"Troyanos, Tatiana 2",3663
1953,"Mitropoulos, Dimitri",NYP,"Birmingham, AL",MUN,T,1954-04-02,1,None,3664
1902,"Damrosch, Walter",NYP,"Manhattan, NY",CH,SUB,1902-12-19,2,"Pugno, Raoul 2",3665
1980,"Kubelik, Rafael",NYP,"Manhattan, NY",AFH,SUB,1981-03-31,1,"Meyerson, Janice 2",3666
1953,"Mitropoulos, Dimitri",NYP,"Montgomery, AL",SID,T,1954-04-03,1,None,3667
1984,"Mehta, Zubin",NYP,"Manhattan, NY",AFH,Y,1984-12-08,2,None,3668
1969,"Ozawa, Seiji",NYP,"Manhattan, NY",PH,SUB,1969-09-23,1,"Drucker, Stanley 2",3669
1953,"Mitropoulos, Dimitri",NYP,"New Orleans, LA",UNK,T,1954-04-04,1,None,3670
1934,"Schelling, Ernest",NYP,"Manhattan, NY",CH,Y,1935-02-16,1,None,3671
1969,"Ozawa, Seiji",NYP,"Manhattan, NY",PH,SUB,1969-09-25,4,"de Larrocha, Alicia",3672
1962,"Kostelanetz, Andre",NYP,"Manhattan, NY",PH,PCS,1963-03-26,3,"Thompson, Victoria",3673
1953,"Mitropoulos, Dimitri",NYP,"Atlanta, GA",MUN,T,1954-04-05,1,None,3674
1934,"Schelling, Ernest",NYP,"Manhattan, NY",CH,Y,1935-02-23,1,Riverdale Country School,3675
1962,"Kostelanetz, Andre",NYP,"Manhattan, NY",PH,PCS,1963-03-26,3,None,3676
1953,"Mitropoulos, Dimitri",NYP,"Clemson, SC",CLC,T,1954-04-06,1,None,3677
1859,"Eisfeld, Theodore",NYP,"Manhattan, NY",AOM,SUB,1860-01-07,1,"Bishop, Anna 3",3679
1953,"Mitropoulos, Dimitri",NYP,"Columbia, SC",TAU,T,1954-04-07,1,None,3680
1944,"Rodzinski, Artur",NYP,"Manhattan, NY",CH,PCS,1944-12-09,2,"Istomin, Eugene",3681
1972,"Kubelik, Rafael",NYP,"Manhattan, NY",PH,SUB,1973-05-03,4,"Firkusny, Rudolf 8",3683
1953,"Mitropoulos, Dimitri",NYP,"Charlotte, NC",ARM,T,1954-04-08,1,None,3684
1944,"Rodzinski, Artur",NYP,"Manhattan, NY",CH,PCS,1944-12-30,1,"Milstein, Nathan 5",3685
1978,"Kostelanetz, Andre",NYP,"Manhattan, NY",AFH,F,1979-06-02,1,"Browning, John 2",3686
1972,"Kubelik, Rafael",NYP,"Manhattan, NY",PH,SUB,1973-05-10,3,"Blegen, Judith 5",3687
1953,"Mitropoulos, Dimitri",NYP,"Greensboro, NC",AYC,T,1954-04-09,1,None,3688
1943,"Rodzinski, Artur",NYP,"Manhattan, NY",CH,B,1944-04-23,1,"Horowitz, Vladimir",3689
1978,"Kostelanetz, Andre",NYP,"Manhattan, NY",AFH,F,1979-06-03,1,"Niska, Maralin 2",3690
1953,"Mitropoulos, Dimitri",NYP,"Roanoke, VA",AME,T,1954-04-10,1,None,3691
1943,"Rodzinski, Artur",NYP,"Manhattan, NY",CH,B,1944-04-30,1,None,3692
1953,"Mitropoulos, Dimitri",NYP,"Washington, DC",DAR,T,1954-04-11,1,None,3693
1961,"Bernstein, Leonard",NYP,"Manhattan, NY",CH,SUB,1961-11-02,4,"Nelsova, Zara 4",3694
1961,"Bernstein, Leonard",NYP,"White Plains, NY",WCC,SUB,1961-11-07,1,"Nelsova, Zara 2",3695
1873,"Bergmann, Carl",NYP,"Manhattan, NY",AOM,SUB,1873-12-13,1,"Gulager, Philipp D.",3697
1961,"Paray, Paul",NYP,"Manhattan, NY",CH,SUB,1961-11-09,4,None,3698
1937,"Barbirolli , John",NYP,"Manhattan, NY",CH,SUB,1938-04-07,2,"Chasins, Abram",3699
1961,"Paray, Paul",NYP,"Manhattan, NY",CH,SUB,1961-11-16,4,"Fou, Ts'ong",3700
1990,"Jarvi [Järvi], Neeme",NYP,"Manhattan, NY",AFH,SUB,1991-04-11,4,"Drucker, Stanley",3701
1937,"Barbirolli , John",NYP,"Manhattan, NY",CH,SUB,1938-04-10,1,"Chasins, Abram",3702
1961,"Krips, Josef",NYP,"Manhattan, NY",CH,SUB,1961-11-23,4,"Cherkassky, Shura",3703
1990,"Levi, Yoel",NYP,"Manhattan, NY",AFH,SUB,1991-04-18,4,None,3704
1942,"Barbirolli , John",NYP,"Manhattan, NY",CH,SUB,1943-03-04,2,"Reisenberg, Nadia",3705
1937,"Barbirolli , John",NYP,"Manhattan, NY",CH,SUB,1938-04-13,3,"Bonelli, Richard 4",3706
1961,"Krips, Josef",NYP,"Manhattan, NY",CH,SUB,1961-11-30,4,None,3707
1990,"Sinopoli, Giuseppe",NYP,"Manhattan, NY",AFH,SUB,1991-04-25,2,None,3708
1942,"Barbirolli , John",NYP,"Manhattan, NY",CH,SUB,1943-03-07,1,"Kilenyi, Edward",3709
1892,"Seidl, Anton",NYP,"Manhattan, NY",CH,SUB,1893-03-03,2,"Urso, Camilla",3710
1916,"Stransky, Josef",NYP,"Manhattan, NY",CH,SUB,1917-01-05,1,"Gerhardt, Elena 2",3711
2005,"Morlot, Ludovic",NYP,"Manhattan, NY",AFH,SUB,2006-03-03,1,"Zimmermann, Frank Peter",3712
1937,"Barbirolli , John",NYP,"Manhattan, NY",CH,SUB,1938-04-21,2,None,3713
1892,"Seidl, Anton",NYP,"Manhattan, NY",CH,SUB,1893-03-24,2,"Burckard, Martha 3",3714
1916,"Stransky, Josef",NYP,"Manhattan, NY",CH,SUB,1917-01-07,1,"Gerhardt, Elena 3",3715
1911,"Stransky, Josef",NYP,"Springfield, MA",COU,T,1911-11-08,1,"Gadski, Johanna",3717
1942,"Kurtz, Efrem",NYP,"Manhattan, NY",CH,SUB,1943-03-14,1,"Zimbalist, Efrem",3718
1916,"Stransky, Josef 2",NYP,"Manhattan, NY",LIE,SUB,1917-01-09,1,"Carreño, Teresa 8",3719
1937,"Barbirolli , John",NYP,"Manhattan, NY",CH,SUB,1938-04-28,2,"Lawrence, Marjorie 3",3720
1979,"Leinsdorf, Erich",NYP,"Manhattan, NY",AFH,SUB,1979-10-04,4,"Dichter, Misha",3722
1942,"Kurtz, Efrem",NYP,"Manhattan, NY",CH,SUB,1943-03-18,2,None,3723
1916,"Stransky, Josef",NYP,"Manhattan, NY",CH,SUB,1917-01-11,2,"Zimbalist, Efrem",3724
1979,"Leinsdorf, Erich",NYP,"Manhattan, NY",AFH,SUB,1979-10-11,4,None,3725
1972,"Thomas, Michael Tilson",NYP,"Manhattan, NY",PH,Y,1973-04-07,2,None,3726
1957,"Bernstein, Leonard",NYP,"Manhattan, NY",CH,SUB,1958-01-02,3,"Bernstein, Leonard 3",3727
1942,"Kurtz, Efrem",NYP,"Manhattan, NY",CH,SUB,1943-03-21,1,None,3728
1907,"Damrosch, Walter",SSO,"Manhattan, NY",CH,SUB,1908-02-22,2,None,3729
1891,"Seidl, Anton",NYP,"Manhattan, NY",MOH,SUB,1891-11-21,1,"Nordica, Lillian",3730
1916,"Stransky, Josef",NYP,"Brooklyn, NY",BAM,SUB,1917-01-14,1,"Grainger, Percy 2",3731
1972,"Thompson, Leon",NYP,"Manhattan, NY",PH,PCS,1973-04-16,1,All-City High School Orchestra,3732
1979,"Bonynge, Richard",NYP,"Manhattan, NY",AFH,SUB,1979-10-15,1,"Sutherland, Joan 2",3733
1957,"Bernstein, Leonard",NYP,"Manhattan, NY",CH,SUB,1958-01-04,1,"Entremont, Philippe 3",3734
1916,"Stransky, Josef",NYP,"Manhattan, NY",CH,SUB,1917-01-17,1,None,3735
1921,"Mengelberg, Willem",NYP,"Brooklyn, NY",BAM,SUB,1922-04-02,1,"Rubinstein, Erna 3",3736
1869,"Bergmann, Carl",NYP,"Manhattan, NY",AOM,SUB,1870-02-05,1,"Kellogg, Clara Louise 2",3737
1942,"Reiner, Fritz",NYP,"Manhattan, NY",CH,SUB,1943-03-25,2,"Szigeti, Joseph",3738
1979,"Mehta, Zubin",NYP,"Manhattan, NY",AFH,SUB,1979-10-18,4,"Watts, Andre (André)",3739
1957,"Bernstein, Leonard",NYP,"Manhattan, NY",CH,SUB,1958-01-09,2,"Elman, Mischa",3740
1916,"Stransky, Josef 2",NYP,"Manhattan, NY",CH,SUB,1917-01-18,1,Mendelssohn Glee Club 2,3741
1921,"Bodanzky, Artur",NYP,"Manhattan, NY",MOH,SUB,1922-04-04,1,None,3742
1942,"Reiner, Fritz",NYP,"Manhattan, NY",CH,SUB,1943-03-28,1,"Szigeti, Joseph",3743
1979,"Mehta, Zubin",NYP,"Manhattan, NY",AFH,SUB,1979-10-25,4,"Perlman, Itzhak",3744
1957,"Bernstein, Leonard",NYP,"Manhattan, NY",CH,SUB,1958-01-11,1,"Elman, Mischa 7",3745
1916,"Stransky, Josef",NYP,"Manhattan, NY",CH,SUB,1917-01-19,1,None,3746
1942,"Reiner, Fritz",NYP,"Manhattan, NY",CH,SUB,1943-03-31,1,None,3747
1921,"Fricker, Herbert Austin",NYP,"Manhattan, NY",CH,S,1922-04-05,1,Toronto Mendelssohn Choir 3,3748
1957,"Bernstein, Leonard",NYP,"Manhattan, NY",CH,SUB,1958-01-12,1,"Elman, Mischa 7",3749
1879,"Damrosch, Leopold",SSO,"Manhattan, NY",STE,SUB,1879-11-06,2,"Drasdil, Anna",3750
1916,"Stransky, Josef",NYP,"Manhattan, NY",CH,SUB,1917-01-20,1,Bethlehem Bach Choir,3751
1926,"Furtwangler [Furtwängler], Wilhelm",NYP,"Manhattan, NY",CH,PFB,1927-03-01,1,"Schumann-Heink, Ernestine 2",3752
1921,"Mengelberg, Willem",NYP,"Manhattan, NY",CH,SUB,1922-04-08,1,"Ney, Elly",3753
1961,"Bernstein, Leonard 2",NYP,"Manhattan, NY",CH,Y,1961-10-14,1,"Rascher, Sigurd",3754
1957,"Bernstein, Leonard",NYP,"Manhattan, NY",CH,SUB,1958-01-16,2,"Bolet, Jorge",3755
1921,"Mengelberg, Willem",NYP,"Manhattan, NY",MOH,SUB,1922-04-09,1,"Hess, Myra",3756
1908,"Safonoff, Wassily",NYP,"Manhattan, NY",CH,SUB,1909-03-05,2,None,3757
1926,"Furtwangler [Furtwängler], Wilhelm",NYP,"Manhattan, NY",CH,SUB,1927-03-03,2,"Szigeti, Joseph",3758
1916,"Stransky, Josef",NYP,"Manhattan, NY",CH,SUB,1917-01-21,1,None,3759
1957,"Bernstein, Leonard",NYP,"Manhattan, NY",CH,SUB,1958-01-19,1,"Bolet, Jorge",3760
1921,"Mengelberg, Willem",NYP,"Manhattan, NY",CH,SUB,1922-04-26,2,Oratorio Society of New York 5,3761
1908,"Safonoff, Wassily",NYP,"Manhattan, NY",CH,SUB,1909-03-26,2,None,3762
1916,"Stransky, Josef",NYP,"Manhattan, NY",CH,SUB,1917-01-24,1,"Powell, Maud",3763
1926,"Furtwangler [Furtwängler], Wilhelm",NYP,"Manhattan, NY",CH,SUB,1927-03-06,1,None,3764
1957,"Bernstein, Leonard",NYP,"Manhattan, NY",CH,SUB,1958-01-23,2,"Stern, Isaac",3765
1931,"Walter, Bruno",NYP,"Manhattan, NY",CH,SUB,1932-02-04,3,"Vreeland, Jeannette 2",3766
1916,"Stransky, Josef",NYP,"Manhattan, NY",CH,SUB,1917-01-25,2,"Pilzer, Maximilian",3767
1926,"Furtwangler [Furtwängler], Wilhelm",NYP,"Manhattan, NY",MOH,SUB,1927-03-13,1,None,3768
1971,"Bernstein, Leonard",NYP,"Manhattan, NY",PH,SUB,1971-12-02,4,"Perlman, Itzhak",3769
1990,"Gilbert, David",NYP,"Manhattan, NY",AFH,Y,1991-03-09,1,"Robinson, Harold 4",3770
1957,"Bernstein, Leonard",NYP,"Manhattan, NY",CH,SUB,1958-01-25,1,"Tourel, Jennie",3771
1907,"Damrosch, Walter",SSO,"Manhattan, NY",CH,SUB,1908-03-01,1,"Jomelli, Jeanne 4",3772
1916,"Stransky, Josef",NYP,"Manhattan, NY",CH,SUB,1917-01-28,1,None,3773
1926,"Furtwangler [Furtwängler], Wilhelm",NYP,"Manhattan, NY",CH,SUB,1927-03-17,2,"Gabrilowitsch, Ossip",3774
1931,"Walter, Bruno",NYP,"Manhattan, NY",CH,SUB,1932-02-07,1,"Bauer, Harold 2",3775
1971,"Bernstein, Leonard",NYP,"Manhattan, NY",PH,SUB,1971-12-09,4,"Arroyo, Martina",3776
1957,"Bernstein, Leonard",NYP,"Manhattan, NY",CH,SUB,1958-01-26,1,"Stern, Isaac 2",3777
1949,"De Sabata, Victor",NYP,"Manhattan, NY",CH,SUB,1950-03-02,2,None,3778
1931,"Lange, Hans",NYP,"Manhattan, NY",CH,SUB,1932-04-23,2,"Iturbi, Jose",3779
1887,"Thomas, Theodore",NYP,"Manhattan, NY",MOH,SUB,1888-01-14,1,"Joseffy, Rafael",3780
1926,"Furtwangler [Furtwängler], Wilhelm",NYP,"Manhattan, NY",CH,PCS,1927-03-19,1,None,3781
1931,"Walter, Bruno",NYP,"Manhattan, NY",CH,SUB,1932-02-11,2,"Jaenicke, Bruno",3782
1971,"Bernstein, Leonard",NYP,"Manhattan, NY",PH,SUB,1971-12-15,1,"Arroyo, Martina 3",3783
1957,"Copland, Aaron 2",NYP,"Manhattan, NY",CH,SUB,1958-01-30,2,"Kogan, Leonid",3784
1949,"De Sabata, Victor",NYP,"Manhattan, NY",CH,SUB,1950-03-05,1,None,3785
1926,"Furtwangler [Furtwängler], Wilhelm",NYP,"Manhattan, NY",CH,SUB,1927-03-20,1,"Schelling, Ernest",3787
1861,"Eisfeld, Theodore",NYP,"Manhattan, NY",IRV,SUB,1862-04-26,1,"Wollenhaupt, Bruno 4",3788
1971,"Ancerl, Karel",NYP,"Manhattan, NY",PH,SUB,1971-12-29,2,"Browning, John",3789
1949,"De Sabata, Victor",NYP,"Manhattan, NY",CH,SUB,1950-03-09,2,None,3790
1936,"Barbirolli , John",NYP,"Manhattan, NY",CH,SUB,1937-01-06,2,"Labate, Bruno 2",3791
1931,"Walter, Bruno",NYP,"Manhattan, NY",CH,SUB,1932-02-14,1,"Bauer, Harold 2",3792
1926,"Furtwangler [Furtwängler], Wilhelm",NYP,"Manhattan, NY",CH,SUB,1927-03-24,2,"Gieseking, Walter",3793
1980,"Foster, Lawrence",NYP,"Manhattan, NY",CPG,P,1981-08-05,4,"Koves-Steiner, Toni",3794
1971,"Ancerl, Karel",NYP,"Manhattan, NY",PH,SUB,1971-12-30,3,"Ledlova-Kopecky, Dagmar",3795
1949,"De Sabata, Victor",NYP,"Manhattan, NY",CH,SUB,1950-03-12,1,None,3796
1926,"Furtwangler [Furtwängler], Wilhelm",NYP,"Manhattan, NY",CH,PCS,1927-03-26,1,"Schulz, Leo",3797
1931,"Walter, Bruno",NYP,"Manhattan, NY",CH,SUB,1932-02-18,2,"Menuhin, Yehudi",3798
1936,"Barbirolli , John",NYP,"Manhattan, NY",CH,SUB,1937-01-10,1,"Bartlett, Ethel 2",3799
1980,"Conlon, James",NYP,"Manhattan, NY",CPG,P,1981-08-12,4,None,3800
1949,"De Sabata, Victor",NYP,"Manhattan, NY",CH,SUB,1950-03-16,2,"Milstein, Nathan",3801
1936,"Stravinsky, Igor",NYP,"Manhattan, NY",CH,SUB,1937-01-14,2,"Webster, Beveridge",3802
1953,"Pelletier, Wilfrid",NYP,"Manhattan, NY",CH,Y,1953-12-19,1,"Manes, Stephen 3",3803
1949,"De Sabata, Victor",NYP,"Manhattan, NY",CH,SUB,1950-03-18,1,"Solovieff, Miriam",3804
1931,"Walter, Bruno",NYP,"Manhattan, NY",CH,SUB,1932-02-20,1,"Hess, Myra",3805
1936,"Stravinsky, Igor",NYP,"Manhattan, NY",CH,SUB,1937-01-17,1,"Webster, Beveridge",3806
1953,"Pelletier, Wilfrid",NYP,"Manhattan, NY",TH,Y,1953-12-26,1,"Laver, Phyllis 5",3807
1949,"De Sabata, Victor",NYP,"Manhattan, NY",CH,SUB,1950-03-19,1,"Milstein, Nathan",3808
1946,"Szell, George",NYP,"Manhattan, NY",PLZ,I,1946-12-16,1,"Chambers, James",3809
1936,"Stravinsky, Igor",NYP,"Manhattan, NY",CH,SUB,1937-01-21,3,None,3810
1931,"Walter, Bruno",NYP,"Brooklyn, NY",BAM,SUB,1932-02-21,1,"Hess, Myra",3811
1989,"Mehta, Zubin",NYP,"Manhattan, NY",AFH,SUB,1989-11-02,4,"Goode, Richard 3",3812
1949,"De Sabata, Victor",NYP,"Manhattan, NY",CH,SUB,1950-03-23,2,"Rubinstein, Artur",3813
1936,"Enesco, Georges",NYP,"Manhattan, NY",CH,SUB,1937-01-28,2,None,3814
1967,"Steinberg, William",NYP,"Manhattan, NY",PH,SUB,1968-02-01,4,"Szeryng, Henryk",3815
1989,"Mehta, Zubin",NYP,"Hong Kong, CHINA",CIT,T,1989-09-01,1,Midori 2,3816
1989,"Mehta, Zubin",NYP,"Manhattan, NY",AFH,PFB,1989-11-06,1,"Perlman, Itzhak",3817
1949,"De Sabata, Victor",NYP,"Manhattan, NY",CH,SUB,1950-03-25,1,"Lympany, Moura",3818
1944,"Ganz, Rudolph",NYP,"Manhattan, NY",CH,Y,1945-02-10,1,"Harms, Iona 3",3820
1967,"Steinberg, William 2",NYP,"Manhattan, NY",PH,SUB,1968-02-08,3,None,3821
1989,"Mehta, Zubin",NYP,"Taipei, TAIWAN",NTH,T,1989-09-03,1,Midori,3822
1989,"Mehta, Zubin",NYP,"Manhattan, NY",AFH,SUB,1989-11-09,4,New York Choral Artists,3823
1949,"De Sabata, Victor",NYP,"Manhattan, NY",CH,SUB,1950-03-26,1,"Rubinstein, Artur",3824
1967,"Kostelanetz, Andre",NYP,"Manhattan, NY",PH,SUB,1968-02-10,1,"Curtin, Phyllis 2",3825
1989,"Mehta, Zubin",NYP,"Taipei, TAIWAN",NTH,T,1989-09-04,1,"Myers, Philip 2",3826
1989,"Mehta, Zubin",NYP,"Manhattan, NY",AFH,SUB,1989-11-16,3,"Gutman, Natalia",3827
1949,"Stokowski, Leopold",NYP,"Manhattan, NY",CH,SUB,1950-03-30,2,None,3828
1920,"Stransky, Josef",NYP,"Manhattan, NY",CH,SUB,1921-01-02,1,"Manen, Joan",3829
1967,"Steinberg, William",NYP,"Manhattan, NY",PH,SUB,1968-02-15,3,"Bachauer, Gina",3830
1989,"Mehta, Zubin",NYP,"Seoul, KOREA",SAC,T,1989-09-06,1,"Dicterow, Glenn",3831
1989,"Mehta, Zubin",NYP,"Manhattan, NY",AFH,SUB,1989-11-24,3,"McDermott, Kerry 5",3832
1920,"Stransky, Josef",NYP,"Manhattan, NY",WAL,I,1921-01-06,1,None,3833
1982,"Mehta, Zubin",NYP,"Manhattan, NY",AFH,SUB,1983-05-05,2,"Baker, Julius 10",3834
1967,"Steinberg, William",NYP,"Manhattan, NY",PH,SUB,1968-02-19,1,"Serkin, Rudolf",3835
1989,"Mehta, Zubin",NYP,"Seoul, KOREA",SAC,T,1989-09-07,1,"Suh, Ju Hee 2",3836
1989,"Sinopoli, Giuseppe",NYP,"Manhattan, NY",AFH,SUB,1989-11-30,4,None,3837
1982,"Mehta, Zubin",NYP,"Manhattan, NY",AFH,PFB,1983-05-07,1,"Kremer, Gidon 2",3838
1920,"Stransky, Josef",NYP,"Manhattan, NY",CH,SUB,1921-01-08,1,"Matzenauer, Margarete",3839
1971,"Thomas, Michael Tilson",NYP,"Manhattan, NY",MAA,PCS,1971-11-05,2,"Lear, Evelyn",3840
1967,"Steinberg, William",NYP,"Manhattan, NY",PH,SUB,1968-02-22,4,"Schauler, Eileen 2",3841
1989,"Mehta, Zubin",NYP,"Osaka, JAPAN",FES,T,1989-09-09,1,Midori 2,3842
1982,"Davis, Andrew",NYP,"Manhattan, NY",AFH,SUB,1983-05-11,5,None,3843
1920,"Stransky, Josef",NYP,"Brooklyn, NY",BAM,SUB,1921-01-09,1,"Serato, Arrigo",3844
1967,"Bernstein, Leonard 2",NYP,"Manhattan, NY",PH,SUB,1968-02-29,4,"Camerata Singers, The",3845
1971,"Bernstein, Leonard",NYP,"Manhattan, NY",PH,Y,1971-11-13,2,None,3846
1989,"Mehta, Zubin",NYP,"Nagoya, JAPAN",CEN,T,1989-09-10,1,"Dicterow, Glenn",3847
1949,"Buketoff, Igor",NYP,"Manhattan, NY",CH,Y,1950-02-04,1,"Bell, William 2",3848
1920,"Stransky, Josef",NYP,"Manhattan, NY",CH,SUB,1921-01-13,1,"Matzenauer, Margarete",3849
1982,"Davis, Andrew",NYP,"Manhattan, NY",AFH,SUB,1983-05-19,3,"Munroe, Lorne",3850
1989,"Mehta, Zubin",NYP,"Tokyo, JAPAN",SUN,T,1989-09-12,1,"Smith, Philip 2",3851
1920,"Stransky, Josef",NYP,"Manhattan, NY",CH,SUB,1921-01-14,1,"Matzenauer, Margarete",3852
1985,"de Waart, Edo",NYP,"Manhattan, NY",AFH,SUB,1986-01-02,4,"Vinzing, Ute",3854
1919,"Stransky, Josef",NYP,"Manhattan, NY",WAL,I,1919-11-25,1,"Madden, Lotta 3",3855
1989,"Mehta, Zubin",NYP,"Tokyo, JAPAN",SUN,T,1989-09-13,1,Midori,3856
1920,"Stransky, Josef",NYP,"Brooklyn, NY",COM,SUB,1921-01-15,1,"Lawler, Kathleen",3857
1985,"Temirkanov, Yuri",NYP,"Manhattan, NY",AFH,SUB,1986-01-09,4,"Petrov, Nikolai",3858
1989,"Mehta, Zubin",NYP,"Tokyo, JAPAN",SUN,T,1989-09-14,1,"Myers, Philip 2",3859
1959,"Bernstein, Leonard",NYP,"Manhattan, NY",CH,PFB,1960-04-04,1,"Tebaldi, Renata",3860
1927,"Schelling, Ernest",NYP,"Manhattan, NY",CH,Y,1928-02-04,1,"Henkelman, Peter 2",3861
1920,"Stransky, Josef",NYP,"Manhattan, NY",CH,SUB,1921-01-16,1,None,3862
